Corridor_ID,Location,Type,Direction,Movement,Distance_m,Latitude,Longitude
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,90.00,-6.14363709,106.28838902
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,95.00,-6.14363311,106.28834397
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,100.00,-6.14362913,106.28829892
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,105.00,-6.14362515,106.28825387
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,110.00,-6.14362117,106.28820882
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,115.00,-6.14361719,106.28816377
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,120.00,-6.14361698,106.28811868
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,125.00,-6.14361986,106.28807355
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,130.00,-6.14362378,106.28802850
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,135.00,-6.14362873,106.28798355
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,140.00,-6.14363368,106.28793860
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,145.00,-6.14363863,106.28789365
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,150.00,-6.14364382,106.28784874
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,155.00,-6.14365275,106.28780441
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,160.00,-6.14366169,106.28776009
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,165.00,-6.14367438,106.28771688
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,170.00,-6.14369074,106.28767475
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,175.00,-6.14370710,106.28763263
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,180.00,-6.14372355,106.28759053
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,185.00,-6.14374000,106.28754844
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,190.00,-6.14375644,106.28750635
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,195.00,-6.14377327,106.28746445
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,200.00,-6.14379604,106.28742544
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,205.00,-6.14381881,106.28738644
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,210.00,-6.14384553,106.28735011
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,215.00,-6.14387253,106.28731395
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,220.00,-6.14389899,106.28727738
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,225.00,-6.14392545,106.28724082
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,230.00,-6.14395192,106.28720426
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,235.00,-6.14397838,106.28716769
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,240.00,-6.14401109,106.28713668
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,245.00,-6.14404396,106.28710583
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,250.00,-6.14407684,106.28707498
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,255.00,-6.14410732,106.28704174
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,260.00,-6.14413758,106.28700829
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,265.00,-6.14416785,106.28697485
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,270.00,-6.14419812,106.28694140
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,275.00,-6.14422814,106.28690775
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,280.00,-6.14425623,106.28687243
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,285.00,-6.14428432,106.28683711
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,290.00,-6.14431240,106.28680179
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,295.00,-6.14434049,106.28676647
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,300.00,-6.14436338,106.28672785
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,305.00,-6.14438308,106.28668719
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,310.00,-6.14440277,106.28664654
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,315.00,-6.14442246,106.28660588
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,320.00,-6.14444216,106.28656522
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,325.00,-6.14445273,106.28652129
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,330.00,-6.14446304,106.28647727
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,335.00,-6.14447335,106.28643325
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,340.00,-6.14447657,106.28638820
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,345.00,-6.14447908,106.28634304
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,350.00,-6.14448158,106.28629789
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,355.00,-6.14447720,106.28625309
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,360.00,-6.14447007,106.28620844
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,365.00,-6.14446294,106.28616378
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,370.00,-6.14445116,106.28612032
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,375.00,-6.14443630,106.28607763
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,380.00,-6.14442143,106.28603495
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,385.00,-6.14439973,106.28599540
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,390.00,-6.14437741,106.28595614
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,395.00,-6.14435509,106.28591688
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,400.00,-6.14433277,106.28587762
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,405.00,-6.14430646,106.28584132
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,410.00,-6.14427578,106.28580826
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,415.00,-6.14424510,106.28577519
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,420.00,-6.14421152,106.28574539
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,425.00,-6.14417547,106.28571835
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,430.00,-6.14413892,106.28569203
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,435.00,-6.14410154,106.28566690
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,440.00,-6.14406324,106.28564343
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,445.00,-6.14402220,106.28562494
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,450.00,-6.14398098,106.28560697
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,455.00,-6.14393759,106.28559509
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,460.00,-6.14389387,106.28558456
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,465.00,-6.14385009,106.28557426
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,470.00,-6.14380630,106.28556395
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,475.00,-6.14376232,106.28555471
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,480.00,-6.14371778,106.28554855
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,485.00,-6.14367323,106.28554238
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,490.00,-6.14362862,106.28553711
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,495.00,-6.14358365,106.28553658
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,500.00,-6.14353869,106.28553604
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,505.00,-6.14349373,106.28553551
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,510.00,-6.14344877,106.28553497
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,515.00,-6.14340380,106.28553514
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,520.00,-6.14335884,106.28553543
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,525.00,-6.14331387,106.28553573
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,530.00,-6.14326891,106.28553603
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,535.00,-6.14322394,106.28553629
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,540.00,-6.14317897,106.28553618
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,545.00,-6.14313401,106.28553601
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,550.00,-6.14308906,106.28553465
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,555.00,-6.14304412,106.28553326
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,560.00,-6.14299917,106.28553187
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,565.00,-6.14295423,106.28553048
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,570.00,-6.14290928,106.28552908
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,575.00,-6.14286433,106.28552827
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,580.00,-6.14281937,106.28552883
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,585.00,-6.14277442,106.28552979
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,590.00,-6.14272958,106.28553314
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,595.00,-6.14268509,106.28553960
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,600.00,-6.14264101,106.28554841
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,605.00,-6.14259714,106.28555835
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,610.00,-6.14255349,106.28556923
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,615.00,-6.14250986,106.28558016
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,620.00,-6.14246657,106.28559239
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,625.00,-6.14242377,106.28560604
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,630.00,-6.14238216,106.28562320
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,635.00,-6.14234083,106.28564100
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,640.00,-6.14229965,106.28565915
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,645.00,-6.14225894,106.28567837
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,650.00,-6.14221997,106.28570078
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,655.00,-6.14218193,106.28572490
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,660.00,-6.14214401,106.28574920
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,665.00,-6.14210782,106.28577599
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,670.00,-6.14207227,106.28580367
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,675.00,-6.14203960,106.28583475
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,680.00,-6.14200653,106.28586539
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,685.00,-6.14197334,106.28589590
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,690.00,-6.14194015,106.28592641
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,695.00,-6.14190702,106.28595699
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,700.00,-6.14187399,106.28598768
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,705.00,-6.14184096,106.28601837
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,710.00,-6.14180793,106.28604905
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,715.00,-6.14177563,106.28608051
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,720.00,-6.14174352,106.28611217
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,725.00,-6.14171140,106.28614383
14_CIUJUNG_RAMP_A_OFF_R044,CIUJUNG,RAMP,A,OFF,727.54,-6.14169510,106.28615990
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,0.00,-6.14331070,106.28253670
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,5.00,-6.14330724,106.28258179
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,10.00,-6.14330378,106.28262688
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,15.00,-6.14330031,106.28267197
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,20.00,-6.14329685,106.28271707
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,25.00,-6.14329339,106.28276216
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,30.00,-6.14328993,106.28280725
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,35.00,-6.14328646,106.28285234
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,40.00,-6.14328300,106.28289743
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,45.00,-6.14327954,106.28294252
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,50.00,-6.14327608,106.28298762
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,55.00,-6.14327261,106.28303271
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,60.00,-6.14325319,106.28307221
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,65.00,-6.14322806,106.28310971
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,70.00,-6.14320315,106.28314735
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,75.00,-6.14318433,106.28318821
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,80.00,-6.14317352,106.28323211
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,85.00,-6.14316790,106.28327691
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,90.00,-6.14316347,106.28332192
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,95.00,-6.14315904,106.28336693
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,100.00,-6.14315461,106.28341193
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,105.00,-6.14315018,106.28345694
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,110.00,-6.14314575,106.28350194
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,115.00,-6.14314132,106.28354695
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,120.00,-6.14313608,106.28359186
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,125.00,-6.14313058,106.28363675
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,130.00,-6.14312508,106.28368164
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,135.00,-6.14311957,106.28372652
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,140.00,-6.14311407,106.28377141
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,145.00,-6.14310856,106.28381629
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,150.00,-6.14310306,106.28386118
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,155.00,-6.14309756,106.28390606
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,160.00,-6.14309205,106.28395095
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,165.00,-6.14308236,106.28399498
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,170.00,-6.14306999,106.28403846
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,175.00,-6.14305761,106.28408194
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,180.00,-6.14304524,106.28412542
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,185.00,-6.14303286,106.28416890
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,190.00,-6.14301959,106.28421207
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,195.00,-6.14300295,106.28425408
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,200.00,-6.14298631,106.28429610
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,205.00,-6.14296967,106.28433811
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,210.00,-6.14294911,106.28437825
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,215.00,-6.14292711,106.28441769
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,220.00,-6.14290508,106.28445712
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,225.00,-6.14288300,106.28449651
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,230.00,-6.14285605,106.28453271
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,235.00,-6.14282916,106.28456896
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,240.00,-6.14280230,106.28460523
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,245.00,-6.14277543,106.28464149
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,250.00,-6.14274856,106.28467776
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,255.00,-6.14272170,106.28471403
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,260.00,-6.14269483,106.28475029
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,265.00,-6.14266796,106.28478656
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,270.00,-6.14264109,106.28482282
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,275.00,-6.14261423,106.28485909
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,280.00,-6.14258736,106.28489535
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,285.00,-6.14256020,106.28493139
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,290.00,-6.14253294,106.28496736
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,295.00,-6.14250569,106.28500334
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,300.00,-6.14247844,106.28503931
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,305.00,-6.14245118,106.28507528
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,310.00,-6.14242393,106.28511125
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,315.00,-6.14239667,106.28514722
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,320.00,-6.14236942,106.28518320
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,325.00,-6.14234217,106.28521917
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,330.00,-6.14231491,106.28525514
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,335.00,-6.14228766,106.28529111
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,340.00,-6.14226041,106.28532709
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,345.00,-6.14223315,106.28536306
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,350.00,-6.14220590,106.28539903
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,355.00,-6.14217865,106.28543500
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,360.00,-6.14215139,106.28547098
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,365.00,-6.14212414,106.28550695
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,370.00,-6.14209688,106.28554292
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,375.00,-6.14206962,106.28557888
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,380.00,-6.14204236,106.28561485
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,385.00,-6.14201510,106.28565082
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,390.00,-6.14198784,106.28568678
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,395.00,-6.14196058,106.28572275
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,400.00,-6.14193333,106.28575873
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,405.00,-6.14190615,106.28579475
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,410.00,-6.14187896,106.28583078
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,415.00,-6.14185178,106.28586680
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,420.00,-6.14182459,106.28590283
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,425.00,-6.14179741,106.28593885
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,430.00,-6.14177265,106.28597657
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,435.00,-6.14175088,106.28601609
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,440.00,-6.14173051,106.28605640
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,445.00,-6.14171013,106.28609672
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,450.00,-6.14168976,106.28613704
14_CIUJUNG_RAMP_B_OFF_R045,CIUJUNG,RAMP,B,OFF,451.90,-6.14168200,106.28615240
14_CIUJUNG_GATE_PLAZA_EXIT_R046,CIUJUNG,GATE,PLAZA,EXIT,0.00,-6.14169510,106.28615990
14_CIUJUNG_GATE_PLAZA_EXIT_R046,CIUJUNG,GATE,PLAZA,EXIT,5.00,-6.14166298,106.28619155
14_CIUJUNG_GATE_PLAZA_EXIT_R046,CIUJUNG,GATE,PLAZA,EXIT,10.00,-6.14162992,106.28622221
14_CIUJUNG_GATE_PLAZA_EXIT_R046,CIUJUNG,GATE,PLAZA,EXIT,15.00,-6.14159682,106.28625282
14_CIUJUNG_GATE_PLAZA_EXIT_R046,CIUJUNG,GATE,PLAZA,EXIT,20.00,-6.14156372,106.28628342
14_CIUJUNG_GATE_PLAZA_EXIT_R046,CIUJUNG,GATE,PLAZA,EXIT,25.00,-6.14153062,106.28631403
14_CIUJUNG_GATE_PLAZA_EXIT_R046,CIUJUNG,GATE,PLAZA,EXIT,30.00,-6.14149751,106.28634464
14_CIUJUNG_GATE_PLAZA_EXIT_R046,CIUJUNG,GATE,PLAZA,EXIT,35.00,-6.14146348,106.28637419
14_CIUJUNG_GATE_PLAZA_EXIT_R046,CIUJUNG,GATE,PLAZA,EXIT,40.00,-6.14142911,106.28640335
14_CIUJUNG_GATE_PLAZA_EXIT_R046,CIUJUNG,GATE,PLAZA,EXIT,45.00,-6.14139474,106.28643251
